0,1,2,3,4,5,6,7,8,9
27.460424,27.763935,6.8180814,38.71314,38.803516,4.364518,0.06521775273342073,0.06724273045368667,0.0234574809756431,metal
22.386219,22.0969,6.066844,30.44964,30.232473,4.1134534,0.04619213357581631,0.04339471841510868,0.021081270853466158,metal
26.167017,26.004963,4.4850616,34.044273,33.952705,2.533607,0.05188254096979593,0.055236568396953074,0.018333161632115937,metal
20.618237,21.002077,10.767894,26.742579,25.482822,6.3752112,0.04080233727034451,0.04324333535595873,0.0263050796237828,metal
41.460426,41.417458,3.5704422,48.586746,48.546227,3.0920653,0.04669176452034589,0.048156789223061804,0.009610689254485128,metal
34.439938,34.278614,4.133202,43.690605,43.595573,3.0425541,0.056040764937924155,0.053926239110279155,0.017507978966911253,metal
43.226257,43.62162,2.5915833,50.767582,51.033176,1.9811128,0.052468010497720395,0.05222461422456979,0.007523858186216499,metal
31.56645,31.581215,3.102277,41.770664,41.567284,2.3400998,0.058534545494778524,0.058120586539523386,0.01092434986045494,metal
30.103033,30.509521,4.468827,39.992577,40.36604,3.329989,0.049526184236708605,0.05202361097607183,0.01116297839943838,metal
22.82816,23.99045,7.5981956,35.852085,35.971878,4.064064,0.06718547249791143,0.069306557891126,0.020897071072651763,metal
31.883427,32.22519,4.3468204,41.122265,41.389763,3.2871122,0.049213731238736916,0.04643556593424113,0.01794650837949249,metal
46.997185,46.03026,5.409374,53.576645,53.1571,3.1943352,0.0511853911406879,0.052255450952232774,0.012056005067238744,metal
30.12777,29.779705,4.144467,40.151978,39.887756,3.2398918,0.05127304152154691,0.052253788429115725,0.014090555096012302,metal
22.039986,22.729479,6.0907583,40.848186,40.71514,1.8207673,0.08854894133990056,0.09252081995018895,0.01602938341400714,metal
27.934067,30.566124,9.861806,39.05048,40.22012,6.038888,0.04672135493255103,0.04917935376903694,0.017753909868581514,metal
14.708261,15.863472,10.18862,28.626335,28.63272,5.5142946,0.010811903609408187,0.009013491720601051,0.019862147639479504,reggae
6.6728673,6.084711,10.534923,24.75701,23.861353,4.622753,0.01117792231683465,0.010490619883735482,0.026814915825380047,reggae
12.497955,13.114615,11.105209,27.680183,26.844925,5.829273,0.029542292119030013,0.03462226799024116,0.025554563196985725,reggae
7.9317503,8.288317,12.28543,26.358313,24.862946,5.324146,0.007637392991068765,0.007678209704031907,0.02830529282771076,reggae
13.905341,16.110788,13.529063,29.119207,28.59948,6.8144608,0.023677303540161204,0.030075144478931625,0.03053409928618649,reggae
11.837366,13.047713,11.138474,28.371489,28.037947,5.54614,0.03260681491010765,0.03788178682524228,0.02973309052727288,reggae
4.3997436,6.479418,11.689615,26.265272,26.278545,3.2550771,0.012999701986003979,0.02203072085917738,0.03905409512446784,reggae
8.573273,8.665007,11.681274,26.672785,25.494658,5.1668534,0.016566238591492206,0.018859087742560152,0.027960874698550586,reggae
8.981202,10.763448,12.782911,27.522701,27.617872,5.3395996,0.02174922194841124,0.02676939683549652,0.03046637254387828,reggae
3.843612,1.3060923,13.558889,25.213766,23.667648,4.850832,5.0506583149219154e-05,0.002223082345999524,0.02168818942392606,reggae
0.51445746,2.5149002,13.518162,26.083406,25.501318,3.8553996,-0.005947197612422748,0.007079353630601033,0.04273946539674944,reggae
9.448437,8.062807,11.553544,25.271358,23.80087,5.976309,0.010933656569323408,0.012969261933350943,0.02653882009045424,reggae
12.382789,13.38038,10.869663,26.904451,26.767014,5.1774015,0.013652831724807272,0.013100984871986415,0.03430893994135876,reggae
7.332654,9.470018,12.756298,26.69053,26.456285,4.198267,0.012711546458861862,0.017340304434097346,0.03267001234968013,reggae
7.706511,5.882674,14.000103,25.877468,24.202309,6.5865927,-0.0003309893694437574,0.0029043001469964925,0.03158403850282588,reggae
16.157644,17.775867,11.843784,29.591225,29.5225,6.438123,0.0052936054754085405,0.006153420637652607,0.025385198370541793,reggae
28.78837,30.030691,9.910911,38.38886,38.795227,7.301931,0.03542066239952692,0.037724460880597284,0.015307823348251277,reggae
15.0707,16.103205,11.310122,29.93064,28.800415,6.0669036,0.02958641921531457,0.03563874826856781,0.028638775148331973,reggae
14.7529335,13.908719,11.007371,29.348593,27.87974,6.319095,0.022536214556164856,0.026333879104522756,0.024981972540737793,reggae
12.543009,16.049274,14.844483,28.788702,28.320993,6.375901,0.011784428212600725,0.014486978506592727,0.03194442178805141,reggae
